ListingID,HostID,NeighbourhoodName,RoomTypeName,Latitude,Longitude,Price,Availability365,SnapshotDate
1389697617843313937,660985440,Bruxelles,Entire home/apt,50.86245731275338,4.35632295593416,70.0,291,2025-06-21
1389758413971534333,18204520,Bruxelles,Entire home/apt,50.8556982,4.355436,91.0,247,2025-06-21
1389860285985336969,675179762,Bruxelles,Entire home/apt,50.84091954579988,4.344316055225946,90.0,52,2025-06-21
1389864070976044142,413867716,Saint-Josse-ten-Noode,Entire home/apt,50.8574831,4.361938800000001,105.0,292,2025-06-21
1389883226575054547,28665406,Ixelles,Entire home/apt,50.8327,4.37508,130.0,101,2025-06-21
1389967127378821361,588596582,Ixelles,Entire home/apt,50.82234833750704,4.360261794921075,73.0,251,2025-06-21
1389973377328995553,367361980,Auderghem,Entire home/apt,50.81945772264229,4.428927202872831,77.0,337,2025-06-21
1390005000778059397,138855847,Ixelles,Entire home/apt,50.81419,4.39037,85.0,18,2025-06-21
1390045722494601965,188684535,Bruxelles,Entire home/apt,50.86810505690186,4.359133110075323,179.0,362,2025-06-21
1390347790114668437,108713095,Schaerbeek,Entire home/apt,50.8767858,4.3826659,99.0,143,2025-06-21
1390363259207027019,102742546,Schaerbeek,Entire home/apt,50.85552,4.38144,143.0,37,2025-06-21
1390417696746997703,172300280,Bruxelles,Entire home/apt,50.85690753089688,4.352400035500306,78.0,110,2025-06-21
1390448581567555366,211094683,Bruxelles,Entire home/apt,50.84785088767657,4.346007641797803,70.0,8,2025-06-21
1390639100472154699,33203720,Forest,Entire home/apt,50.82697779999999,4.334016,83.0,11,2025-06-21
1390671756932947515,654078818,Ixelles,Entire home/apt,50.8208265834528,4.362282338834859,582.0,7,2025-06-21
1390689158598012422,34350548,Bruxelles,Entire home/apt,50.85141,4.34413,216.0,28,2025-06-21
1390785026754148863,445223780,Bruxelles,Entire home/apt,50.84761728312983,4.355338286508159,72.0,271,2025-06-21
1391055020317563600,599272442,Bruxelles,Private room,50.84863920734688,4.348653070628643,57.0,227,2025-06-21
1391288375577915210,452815682,Anderlecht,Entire home/apt,50.83536781312616,4.306701010653731,68.0,62,2025-06-21
1391344230806131830,658428062,Bruxelles,Entire home/apt,50.89628,4.36963,78.0,283,2025-06-21
1391485253943359058,2288879,Bruxelles,Entire home/apt,50.84541558592596,4.342488013207912,163.0,9,2025-06-21
1391871129851513429,599638023,Bruxelles,Entire home/apt,50.8462852,4.3593487,221.0,307,2025-06-21
1391886719864218465,488082054,Forest,Entire home/apt,50.82441852447853,4.333375153893171,97.0,352,2025-06-21
1391895913458954364,599638023,Bruxelles,Entire home/apt,50.84629,4.35935,150.0,333,2025-06-21
1391913464728984496,599638023,Bruxelles,Entire home/apt,50.8462852,4.3593487,150.0,329,2025-06-21
1391926319710442917,488082054,Forest,Entire home/apt,50.82424550313165,4.335504004228394,85.0,358,2025-06-21
1391964915864685150,688105881,Bruxelles,Entire home/apt,50.84896050958535,4.351633827160444,162.0,246,2025-06-21
1392178860193561483,453946082,Etterbeek,Entire home/apt,50.84117,4.3963,180.0,184,2025-06-21
1392528834486723774,664384066,Woluwe-Saint-Lambert,Entire home/apt,50.84519,4.41613,87.0,80,2025-06-21
1392773712013313116,688271399,Etterbeek,Private room,50.8273138,4.400066,66.0,362,2025-06-21
1393367446744760305,10199063,Saint-Gilles,Entire home/apt,50.82295,4.3493,61.0,23,2025-06-21
1393519810775062567,402709577,Ixelles,Entire home/apt,50.81711084785895,4.389959090030584,64.0,316,2025-06-21
1393984070650279385,501507785,Woluwe-Saint-Lambert,Entire home/apt,50.84456680660309,4.423956592811571,61.0,51,2025-06-21
1394085834342586123,501507785,Woluwe-Saint-Lambert,Entire home/apt,50.845,4.42487,59.0,140,2025-06-21
1394089966135315151,433668754,Bruxelles,Entire home/apt,50.84689542794569,4.3488533646228005,90.0,80,2025-06-21
1394147962465212723,654799627,Woluwe-Saint-Pierre,Private room,50.83128,4.45526,126.0,351,2025-06-21
1394231232990771724,688680361,Bruxelles,Entire home/apt,50.8482715,4.3565682,144.0,323,2025-06-21
1394246634725429971,391845614,Bruxelles,Entire home/apt,50.85045846515001,4.385962973641383,97.0,94,2025-06-21
1394326210710729516,74351635,Ixelles,Entire home/apt,50.8275489,4.3710384,60.0,311,2025-06-21
1394360618947374377,17212634,Saint-Gilles,Private room,50.83068265973437,4.352178955107577,91.0,363,2025-06-21
1394363745340071658,459547023,Schaerbeek,Entire home/apt,50.86290747498074,4.359598629484416,98.0,32,2025-06-21
1394403381466288197,688680361,Bruxelles,Entire home/apt,50.848227151230034,4.356599270325843,150.0,331,2025-06-21
1394643389363699062,19427428,Bruxelles,Entire home/apt,50.845810553219,4.373149652333013,156.0,310,2025-06-21
1394646674489568595,19427428,Bruxelles,Entire home/apt,50.84697,4.37399,164.0,307,2025-06-21
1394648730548533775,19427428,Bruxelles,Entire home/apt,50.84698,4.37512,183.0,306,2025-06-21
1394844275426552234,398688147,Anderlecht,Private room,50.83418,4.32591,59.0,294,2025-06-21
1394857870602521482,481119343,Saint-Gilles,Entire home/apt,50.82753,4.33959,46.0,8,2025-06-21
1394898542490199657,688858914,Schaerbeek,Entire home/apt,50.859372100966816,4.3720776786906255,88.0,58,2025-06-21
1394964729049561768,90960769,Schaerbeek,Entire home/apt,50.8595311083072,4.375035435443104,139.0,114,2025-06-21
1395215596924740591,688962851,Schaerbeek,Entire home/apt,50.84978135905192,4.410438648338516,77.0,364,2025-06-21
1395420764135854750,688680361,Bruxelles,Entire home/apt,50.8482715,4.3565682,153.0,335,2025-06-21
1395446218314474895,8335353,Forest,Entire home/apt,50.82055891839668,4.340854228393538,120.0,254,2025-06-21
1395482743983271641,352532710,Evere,Entire home/apt,50.8669,4.40209,75.0,360,2025-06-21
1395590810209214983,82829794,Etterbeek,Entire home/apt,50.82731,4.40007,162.0,326,2025-06-21
1395648465912519617,688680361,Bruxelles,Entire home/apt,50.8482715,4.3565682,154.0,319,2025-06-21
1395660096994797073,688680361,Bruxelles,Entire home/apt,50.8482715,4.3565682,154.0,333,2025-06-21
1395673797563280097,111871851,Ixelles,Entire home/apt,50.82703780930058,4.37052883207798,162.0,251,2025-06-21
1395861627082617895,422705025,Woluwe-Saint-Pierre,Entire home/apt,50.83645,4.42924,156.0,337,2025-06-21
1396164425025243819,470133326,Saint-Gilles,Entire home/apt,50.83086,4.34093,78.0,256,2025-06-21
1396186615227825465,470133326,Saint-Gilles,Entire home/apt,50.82852648608095,4.34412562116535,67.0,257,2025-06-21
1396225937043880260,470133326,Forest,Entire home/apt,50.82747,4.33154,74.0,334,2025-06-21
1396243450177283947,470133326,Forest,Entire home/apt,50.82761,4.3298,73.0,318,2025-06-21
1396250588786466336,470133326,Saint-Gilles,Entire home/apt,50.82944829261538,4.331054124379528,67.0,294,2025-06-21
1396257440071285033,470133326,Forest,Entire home/apt,50.82942996191794,4.329720862410897,67.0,297,2025-06-21
1396320366771314217,374508582,Ganshoren,Entire home/apt,50.8737772,4.3223204,72.0,243,2025-06-21
1396323113572606934,38056167,Saint-Josse-ten-Noode,Private room,50.85640355442666,4.361842310024758,54.0,231,2025-06-21
1396346925903376250,470133326,Saint-Gilles,Entire home/apt,50.82746,4.34432,70.0,277,2025-06-21
1396388773508038741,33171512,Ixelles,Entire home/apt,50.816034036549176,4.368357865556712,116.0,329,2025-06-21
1396408878564041242,418981296,Etterbeek,Entire home/apt,50.82695332229029,4.400188364088535,65.0,150,2025-06-21
1396437550152632698,689274295,Woluwe-Saint-Pierre,Entire home/apt,50.82801177292457,4.409116158631837,189.0,298,2025-06-21
1396470376723969232,554579970,Schaerbeek,Private room,50.8747132,4.379197599999999,35.0,71,2025-06-21
1396480474058573579,554579970,Schaerbeek,Private room,50.87563251052894,4.3803044943522425,35.0,91,2025-06-21
1396480529175345723,12595274,Forest,Entire home/apt,50.812921812409634,4.326849346032708,68.0,8,2025-06-21
1396492721724211303,159340723,Anderlecht,Private room,50.83643821166213,4.276489415875455,112.0,18,2025-06-21
1396943764522738721,282366145,Bruxelles,Entire home/apt,50.84612,4.34819,102.0,346,2025-06-21
1396992545174928613,43439227,Saint-Gilles,Entire home/apt,50.83032939823928,4.346717348007224,77.0,177,2025-06-21
1397303442428837117,689495036,Ixelles,Entire home/apt,50.83458,4.36669,72.0,264,2025-06-21
1397533751889887090,540970992,Anderlecht,Entire home/apt,50.8377354,4.3281209,75.0,56,2025-06-21
1397963671257761417,689649902,Bruxelles,Entire home/apt,50.8428793,4.350403399999999,88.0,245,2025-06-21
1398464468103595635,689753272,Jette,Entire home/apt,50.87371,4.32568,111.0,148,2025-06-21
1398482547990092373,686644585,Bruxelles,Entire home/apt,50.8422945847053,4.343379000000088,62.0,209,2025-06-21
1399056815732266977,689924670,Ixelles,Entire home/apt,50.81566651225637,4.355736939104748,135.0,355,2025-06-21
1399222218257377071,689963581,Bruxelles,Entire home/apt,50.848688349708524,4.3522052318771465,103.0,34,2025-06-21
1399222228225563446,338385370,Jette,Private room,50.87349,4.32324,40.0,68,2025-06-21
1399243611395067973,675024820,Etterbeek,Entire home/apt,50.82548531522011,4.3889592992317485,89.0,365,2025-06-21
1399285356325267950,236038824,Molenbeek-Saint-Jean,Entire home/apt,50.85522,4.30603,96.0,329,2025-06-21
1399290721170325648,689963581,Bruxelles,Entire home/apt,50.8485964,4.3523329,103.0,44,2025-06-21
1399309772403123793,396661162,Berchem-Sainte-Agathe,Private room,50.86192955903815,4.295737445354462,48.0,346,2025-06-21
1399319461096851132,689963581,Bruxelles,Entire home/apt,50.8485964,4.3523329,121.0,13,2025-06-21
1399328544220014442,689963581,Bruxelles,Entire home/apt,50.8485964,4.3523329,121.0,23,2025-06-21
1399336733216469554,689963581,Bruxelles,Entire home/apt,50.8485964,4.3523329,103.0,56,2025-06-21
1399340637726587277,83252727,Woluwe-Saint-Pierre,Entire home/apt,50.8346064,4.4319545,111.0,30,2025-06-21
1399400512069586762,73375620,Bruxelles,Private room,50.86532,4.35159,65.0,171,2025-06-21
1399406638547626959,396661162,Berchem-Sainte-Agathe,Private room,50.86189719999999,4.295694699999999,48.0,337,2025-06-21
1399412352503157085,396661162,Berchem-Sainte-Agathe,Private room,50.86189719999999,4.295694699999999,37.0,337,2025-06-21
1400019071674446596,4174277,Ixelles,Entire home/apt,50.8229377,4.356461599999999,49.0,46,2025-06-21
1400089570304141173,424118065,Saint-Gilles,Entire home/apt,50.833183687409786,4.3529723842665655,76.0,84,2025-06-21
1400717861348334625,18204520,Bruxelles,Entire home/apt,50.83465,4.34824,89.0,23,2025-06-21
1400744116458148050,93311091,Saint-Gilles,Entire home/apt,50.83442,4.35412,170.0,46,2025-06-21
1400758062700297456,38930603,Schaerbeek,Private room,50.87755,4.38093,63.0,362,2025-06-21
1400853642323617421,570731437,Etterbeek,Entire home/apt,50.82808,4.38591,112.0,0,2025-06-21
1400872219059220328,123426,Bruxelles,Entire home/apt,50.8476,4.38726,100.0,316,2025-06-21
1400895108019906883,18204520,Bruxelles,Entire home/apt,50.85648233491612,4.354245388342969,106.0,200,2025-06-21
1400910354739793574,690428372,Berchem-Sainte-Agathe,Entire home/apt,50.86049229873282,4.299916622501826,252.0,138,2025-06-21
1401179566308183568,675024820,Etterbeek,Entire home/apt,50.82486,4.38745,79.0,365,2025-06-21
1401320566694184595,690517194,Ixelles,Entire home/apt,50.8319,4.37023,63.0,54,2025-06-21
1401322222624601183,689790453,Bruxelles,Entire home/apt,50.84745,4.35065,305.0,291,2025-06-21
1401351646198408243,132607468,Ixelles,Private room,50.8328181,4.3633913,50.0,275,2025-06-21
1401366650699316376,689274295,Woluwe-Saint-Pierre,Private room,50.82566806983522,4.407366208932777,108.0,54,2025-06-21
1401403257696778666,689790453,Bruxelles,Entire home/apt,50.84782,4.35079,291.0,294,2025-06-21
1401414884543538421,5708092,Bruxelles,Private room,50.8541,4.34551,75.0,365,2025-06-21
1401467458268884769,690557894,Bruxelles,Entire home/apt,50.85962,4.35129,64.0,186,2025-06-21
1401768726329583959,690640606,Bruxelles,Private room,50.8617437,4.3563801,75.0,352,2025-06-21
1402044883352278149,488082054,Saint-Gilles,Entire home/apt,50.83308,4.35461,85.0,341,2025-06-21
1402104939846714019,528657693,Schaerbeek,Entire home/apt,50.86726,4.38626,70.0,365,2025-06-21
1402128080003858900,424118065,Ixelles,Entire home/apt,50.80917607456164,4.392736319369307,133.0,43,2025-06-21
1402183707178192532,674001692,Saint-Gilles,Entire home/apt,50.8279108246482,4.33495199600876,446.0,256,2025-06-21
1402212516012067484,4751498,Saint-Gilles,Entire home/apt,50.825957739588645,4.343459653967283,79.0,292,2025-06-21
1402302422695255039,582653023,Bruxelles,Entire home/apt,50.8485658,4.3515939,92.0,86,2025-06-21
1402402215484142138,177320419,Berchem-Sainte-Agathe,Entire home/apt,50.86365311341813,4.295584402764753,87.0,309,2025-06-21
1402888128376521214,69240203,Etterbeek,Entire home/apt,50.83372553018573,4.402258472298278,83.0,237,2025-06-21
1403658866997539158,72910990,Forest,Entire home/apt,50.82065944370608,4.3268902613175095,88.0,21,2025-06-21
1403664926638262803,543554651,Evere,Entire home/apt,50.8619,4.4114,99.0,251,2025-06-21
1403667510775401877,407075386,Bruxelles,Private room,50.8903528,4.3397907,70.0,17,2025-06-21
1404152692011400688,11041972,Ixelles,Entire home/apt,50.83279,4.37779,112.0,304,2025-06-21
1404276390294933670,484399297,Schaerbeek,Entire home/apt,50.8692007,4.382493999999999,234.0,131,2025-06-21
1404329424144142986,310440757,Ixelles,Entire home/apt,50.83753724793749,4.3698978148964605,125.0,308,2025-06-21
1404372028454756790,62612970,Watermael-Boitsfort,Entire home/apt,50.80998,4.40288,100.0,351,2025-06-21
1404529912889523160,49156068,Bruxelles,Entire home/apt,50.83674892443776,4.34466129650442,165.0,304,2025-06-21
1404773690435801791,6117089,Saint-Gilles,Private room,50.82520139171551,4.347716856646868,50.0,45,2025-06-21
1405125457675377298,474368616,Woluwe-Saint-Lambert,Private room,50.8391,4.411,122.0,185,2025-06-21
1405234007195726073,177320419,Bruxelles,Entire home/apt,50.84839521713451,4.341566437981807,95.0,338,2025-06-21
1405562366686351693,691585051,Ixelles,Private room,50.83545192000394,4.372709103901284,56.0,26,2025-06-21
1405594270788555624,684113510,Bruxelles,Entire home/apt,50.85259,4.34926,94.0,86,2025-06-21
1405649137802778547,461215051,Saint-Gilles,Private room,50.83411605508424,4.338731436151249,32.0,143,2025-06-21
1405662805270026972,461215051,Saint-Gilles,Private room,50.83435748688257,4.337705431213399,30.0,152,2025-06-21
1405663945724630350,375436240,Saint-Gilles,Entire home/apt,50.83182162752082,4.34914515148144,80.0,64,2025-06-21
1405666169500663707,461215051,Saint-Gilles,Private room,50.83410000000001,4.3381775,33.0,152,2025-06-21
1405677143086483259,12043495,Etterbeek,Entire home/apt,50.83232,4.39912,63.0,171,2025-06-21
1405683425843803479,34196304,Bruxelles,Entire home/apt,50.8493358334477,4.347711084963425,84.0,44,2025-06-21
1405687152508270683,576287583,Ixelles,Entire home/apt,50.81748553588965,4.389308001794816,95.0,332,2025-06-21
1405699433794667444,691612780,Saint-Gilles,Private room,50.83410000000001,4.3381775,27.0,113,2025-06-21
1405701839713745878,34196304,Bruxelles,Entire home/apt,50.84770058677707,4.345661631105615,80.0,41,2025-06-21
1405708012838962827,34196304,Bruxelles,Entire home/apt,50.84783743475701,4.345977804646108,75.0,37,2025-06-21
1405730560677041378,691612780,Saint-Gilles,Private room,50.83410000000001,4.3381775,32.0,113,2025-06-21
1405735437659084834,691612780,Saint-Gilles,Private room,50.83410000000001,4.3381775,37.0,62,2025-06-21
1405754651917150735,663129838,Saint-Josse-ten-Noode,Private room,50.84976,4.37448,62.0,325,2025-06-21
1405863915622849620,686852687,Jette,Entire home/apt,50.877012065774224,4.33367435970255,152.0,354,2025-06-21
1405934740495904149,56706188,Uccle,Entire home/apt,50.77482739325095,4.335069853967273,180.0,104,2025-06-21
1405994609077289250,521919313,Anderlecht,Entire home/apt,50.833306004723966,4.327773557647502,87.0,101,2025-06-21
1406282635924087436,664588530,Ixelles,Private room,50.83033,4.37909,73.0,344,2025-06-21
1406316524684745775,664588530,Ixelles,Shared room,50.8323,4.37934,64.0,341,2025-06-21
1406330995373687605,566898788,Bruxelles,Private room,50.84489,4.37889,66.0,363,2025-06-21
1406346491082611764,675024820,Etterbeek,Entire home/apt,50.826824410726985,4.388492427795312,199.0,365,2025-06-21
1406367605981799487,667110624,Anderlecht,Entire home/apt,50.8436518,4.3377072,88.0,27,2025-06-21
1406482114459191534,664588530,Ixelles,Entire home/apt,50.83229,4.37993,192.0,346,2025-06-21
1406491908880795322,424118065,Bruxelles,Entire home/apt,50.84608345971048,4.345988219978003,102.0,40,2025-06-21
1406512348191335934,501862227,Bruxelles,Entire home/apt,50.850742783224064,4.350403866372581,91.0,300,2025-06-21
1406528159472320584,198032273,Molenbeek-Saint-Jean,Private room,50.86397,4.30779,41.0,29,2025-06-21
1406566356803239067,38139540,Schaerbeek,Entire home/apt,50.85631908090328,4.389703714199591,208.0,93,2025-06-21
1406678796133874180,425908907,Etterbeek,Entire home/apt,50.82962717040287,4.401266392457159,84.0,127,2025-06-21
1407000899417483052,20560840,Molenbeek-Saint-Jean,Entire home/apt,50.85237424389813,4.33483074201803,72.0,242,2025-06-21
1407066844642188293,198032273,Koekelberg,Private room,50.86439,4.30704,50.0,351,2025-06-21
1407101123819058310,541592343,Ixelles,Private room,50.8107,4.39305,36.0,356,2025-06-21
1407909169800696065,76809907,Saint-Gilles,Entire home/apt,50.82911,4.35504,191.0,268,2025-06-21
1407953623561943712,474368616,Woluwe-Saint-Lambert,Private room,50.83921056533391,4.411060543503141,95.0,189,2025-06-21
1407958204165747629,257049190,Bruxelles,Private room,50.8481132,4.3493962,35.0,163,2025-06-21
1407978280732600567,400191318,Ixelles,Private room,50.82147170591348,4.383355969814566,80.0,82,2025-06-21
1408035121773905661,227679322,Bruxelles,Entire home/apt,50.87593143757916,4.354391321539879,104.0,356,2025-06-21
1408409709691585807,531656486,Bruxelles,Entire home/apt,50.84857677885314,4.35179016037869,96.0,312,2025-06-21
1408445533898217723,31033921,Watermael-Boitsfort,Entire home/apt,50.79707,4.41139,68.0,204,2025-06-21
1408690234274806708,664588530,Ixelles,Private room,50.83098,4.37901,60.0,294,2025-06-21
1409108268840910820,123426,Bruxelles,Entire home/apt,50.8479464,4.3881587,81.0,0,2025-06-21
1409191339065418273,198554272,Forest,Entire home/apt,50.81996,4.34281,75.0,336,2025-06-21
1409471920750095420,686057741,Saint-Josse-ten-Noode,Entire home/apt,50.84869401640166,4.372095180955299,60.0,333,2025-06-21
1409560678518539839,15553915,Bruxelles,Entire home/apt,50.84184,4.35471,133.0,245,2025-06-21
1409579475188631003,102877358,Etterbeek,Entire home/apt,50.83566804425029,4.387014192159754,78.0,189,2025-06-21
1409608885703679047,127303115,Forest,Entire home/apt,50.8191533,4.3373896,108.0,247,2025-06-21
1409609885516425581,102877358,Etterbeek,Entire home/apt,50.837448216730365,4.386870445891216,96.0,285,2025-06-21
1409622852263500219,102877358,Bruxelles,Entire home/apt,50.85245,4.34541,93.0,141,2025-06-21
1409643310183422359,388577231,Bruxelles,Entire home/apt,50.83906,4.35629,87.0,350,2025-06-21
1409892836986027693,529604027,Saint-Gilles,Entire home/apt,50.8288,4.33709,64.0,329,2025-06-21
1409916733437263258,142476497,Anderlecht,Private room,50.84419922262161,4.300811093814798,48.0,364,2025-06-21
1409931909001610730,692730840,Saint-Gilles,Entire home/apt,50.83237,4.34692,73.0,334,2025-06-21
1409937234377378312,6953366,Etterbeek,Entire home/apt,50.8364428,4.4044305,106.0,135,2025-06-21
1409951095292557923,568744302,Uccle,Entire home/apt,50.79011,4.35813,81.0,356,2025-06-21
1410138384130562854,676263611,Bruxelles,Entire home/apt,50.8798366627681,4.357395060360432,130.0,365,2025-06-21
1410296767245502269,499609635,Ixelles,Entire home/apt,50.8026,4.39658,75.0,360,2025-06-21
1410300912227769158,48275221,Ixelles,Entire home/apt,50.82846,4.35959,391.0,339,2025-06-21
1410614925606651747,470133326,Saint-Gilles,Private room,50.83059770473373,4.333069773520143,42.0,349,2025-06-21
1410652303496447245,474368616,Woluwe-Saint-Lambert,Private room,50.8395237264902,4.409211616816622,85.0,193,2025-06-21
1410664562531046594,474368616,Woluwe-Saint-Lambert,Private room,50.84035801214694,4.411139937504226,99.0,181,2025-06-21
1410669932147548177,480204612,Saint-Gilles,Entire home/apt,50.82735,4.3355,140.0,150,2025-06-21
1410748617864353665,172298771,Ixelles,Entire home/apt,50.8308419,4.3668553,138.0,345,2025-06-21
1410769768530189562,15553915,Bruxelles,Entire home/apt,50.84565806462124,4.351874303029806,392.0,325,2025-06-21
1410857592323165431,43253295,Etterbeek,Entire home/apt,50.83837532326987,4.383725957595876,106.0,74,2025-06-21
1410884306836609441,691821037,Bruxelles,Entire home/apt,50.83157,4.35882,73.0,341,2025-06-21
1410896591961608320,554269027,Schaerbeek,Entire home/apt,50.8644179,4.3610416,162.0,365,2025-06-21
1411049176444079077,123426,Bruxelles,Entire home/apt,50.8479464,4.3881587,73.0,230,2025-06-21
1411313948702507024,593481909,Etterbeek,Private room,50.83879,4.40065,49.0,89,2025-06-21
1411345692163172170,263261513,Ixelles,Entire home/apt,50.81677059892564,4.39231443164297,114.0,184,2025-06-21
1411409786908710001,470133326,Saint-Gilles,Private room,50.83241700261348,4.333119413799896,42.0,325,2025-06-21
1411439320090750647,470133326,Saint-Gilles,Private room,50.83177,4.33329,42.0,339,2025-06-21
1411560420933700239,474368616,Woluwe-Saint-Lambert,Private room,50.83929,4.4111,98.0,161,2025-06-21
1411709400993170493,693183129,Ixelles,Entire home/apt,50.8197238,4.377543999999999,117.0,365,2025-06-21
1411849362486207894,30154930,Forest,Entire home/apt,50.80767,4.31599,210.0,364,2025-06-21
1412211726099355739,111871851,Saint-Gilles,Entire home/apt,50.8230659,4.343000099999999,100.0,362,2025-06-21
1412298425493940791,661300147,Woluwe-Saint-Lambert,Entire home/apt,50.8401282,4.4169332,48.0,238,2025-06-21
1412298828824099007,569311219,Bruxelles,Entire home/apt,50.8808846876758,4.356638416121918,126.0,365,2025-06-21
1412338670502336793,107131139,Bruxelles,Entire home/apt,50.84704422356324,4.3458989031147945,105.0,39,2025-06-21
1412452633390023842,5070756,Schaerbeek,Entire home/apt,50.874486711333184,4.381256133013854,68.0,40,2025-06-21
1412796765454694662,693448055,Koekelberg,Entire home/apt,50.86617945341726,4.329449509645079,72.0,186,2025-06-21
1412920256954576066,138679911,Bruxelles,Entire home/apt,50.88778689999999,4.344223599999999,125.0,146,2025-06-21
1413022386421541673,528969936,Uccle,Entire home/apt,50.81129624175776,4.347812903084815,442.0,341,2025-06-21
1413035261973302986,266277514,Uccle,Entire home/apt,50.79867230285213,4.339768344521518,162.0,328,2025-06-21
1413100024794357867,60459470,Ixelles,Entire home/apt,50.83471,4.37217,86.0,51,2025-06-21
1413105614447547052,64077465,Woluwe-Saint-Pierre,Private room,50.8250623,4.4633433,76.0,364,2025-06-21
1413536867645029541,256381532,Schaerbeek,Entire home/apt,50.86596365206248,4.387005174550611,90.0,326,2025-06-21
1413786610205529461,581524510,Ixelles,Entire home/apt,50.82235395305089,4.376808529116953,82.0,4,2025-06-21
1413874110173596992,94163613,Ixelles,Entire home/apt,50.8242489,4.3602911,108.0,347,2025-06-21
1413928484843569210,48135942,Schaerbeek,Entire home/apt,50.8608698,4.402680699999999,68.0,326,2025-06-21
1414253587454228500,580700206,Saint-Gilles,Entire home/apt,50.83033781752725,4.353816756825717,74.0,295,2025-06-21
1414379553193192946,66607725,Uccle,Entire home/apt,50.81362,4.35814,144.0,179,2025-06-21
1414401440499637235,574248435,Bruxelles,Entire home/apt,50.84729,4.36683,133.0,70,2025-06-21
1414424955860915017,463374713,Ixelles,Entire home/apt,50.82914137504088,4.373090764918133,68.0,197,2025-06-21
1414466777622846628,128866385,Watermael-Boitsfort,Entire home/apt,50.80212,4.42097,105.0,48,2025-06-21
1414467830834678934,28945661,Berchem-Sainte-Agathe,Private room,50.86288821355031,4.287656620144844,89.0,365,2025-06-21
1414614613751226024,267593651,Ixelles,Entire home/apt,50.82867698119762,4.357983682602653,52.0,307,2025-06-21
1414646995149933944,5441788,Saint-Gilles,Entire home/apt,50.83220230592202,4.347200872248253,67.0,52,2025-06-21
1414648564144214021,4959869,Forest,Private room,50.82509,4.33508,99.0,3,2025-06-21
1414659364921752443,50263653,Uccle,Entire home/apt,50.81566866783665,4.366127899000654,87.0,331,2025-06-21
1415171714623547030,667147417,Bruxelles,Private room,50.84531753554558,4.35038335079228,55.0,42,2025-06-21
1415175680631555588,416523717,Molenbeek-Saint-Jean,Entire home/apt,50.84934428294828,4.2974458818290255,45.0,283,2025-06-21
1415180527528391389,14644968,Saint-Josse-ten-Noode,Entire home/apt,50.85234345745461,4.372000180336428,41.0,0,2025-06-21
1415298880501371383,13492631,Saint-Josse-ten-Noode,Entire home/apt,50.85196,4.36991,81.0,342,2025-06-21
1415358340907729556,462840867,Bruxelles,Entire home/apt,50.89458422762876,4.367880124711013,102.0,363,2025-06-21
1415372950807042476,8944999,Bruxelles,Private room,50.84991,4.34682,71.0,325,2025-06-21
1415674201482457406,694181596,Bruxelles,Entire home/apt,50.85258319999999,4.34722076137696,109.0,70,2025-06-21
1415763820600310037,88893795,Ixelles,Entire home/apt,50.8341997,4.3649178,123.0,31,2025-06-21
1415868541603443314,576287583,Ixelles,Entire home/apt,50.81953,4.35325,75.0,364,2025-06-21
1415883952039451288,7995061,Saint-Gilles,Entire home/apt,50.8253941,4.347553599999999,95.0,260,2025-06-21
1415992495966741979,674001692,Forest,Entire home/apt,50.82792,4.33349,248.0,290,2025-06-21
1415997115653852293,34130094,Bruxelles,Entire home/apt,50.8158999,4.3748255,84.0,274,2025-06-21
1416028632531810326,434126375,Bruxelles,Entire home/apt,50.82921,4.36023,76.0,212,2025-06-21
1416032974152654621,24933244,Bruxelles,Entire home/apt,50.843536462876784,4.355351367112812,61.0,1,2025-06-21
1416563574720899173,477646077,Ixelles,Entire home/apt,50.83795370858345,4.3620497583315565,60.0,248,2025-06-21
1416611487847460463,400171656,Bruxelles,Entire home/apt,50.85513428114996,4.352322685143188,144.0,68,2025-06-21
1416640375779352181,24933244,Bruxelles,Entire home/apt,50.84375,4.35592,74.0,17,2025-06-21
1417338837272429035,267593651,Bruxelles,Entire home/apt,50.84755,4.35108,63.0,197,2025-06-21
1417342511377589236,272947145,Molenbeek-Saint-Jean,Entire home/apt,50.8495179,4.3009977,162.0,364,2025-06-21
1417518443056982651,586278165,Uccle,Entire home/apt,50.79187241665129,4.365188218653202,105.0,354,2025-06-21
1417524507340223837,694629865,Bruxelles,Entire home/apt,50.8816960741808,4.351437594978281,89.0,135,2025-06-21
1417787391168800972,686644585,Bruxelles,Entire home/apt,50.84345038262348,4.34285738605292,53.0,210,2025-06-21
1417951630488795827,694712515,Molenbeek-Saint-Jean,Entire home/apt,50.86292,4.34144,96.0,327,2025-06-21
1417982772747385399,2598216,Anderlecht,Entire home/apt,50.8321,4.28589,90.0,58,2025-06-21
1418051306660108549,34028721,Ixelles,Private room,50.82104,4.38086,57.0,327,2025-06-21
1418152660626178110,177320419,Bruxelles,Entire home/apt,50.847181883213,4.343704401126353,107.0,363,2025-06-21
1418185805164428068,694768787,Bruxelles,Entire home/apt,50.8422396,4.3455434,89.0,36,2025-06-21
1418578718330920519,4053421,Etterbeek,Entire home/apt,50.8372541,4.3943226,90.0,206,2025-06-21
1418597365890520029,470133326,Saint-Gilles,Private room,50.83087,4.33506,42.0,271,2025-06-21
1418840667929821341,450429227,Bruxelles,Entire home/apt,50.8457535,4.3804017,209.0,333,2025-06-21
